# ball-automatic.dat
# t           x           y           z           
 12.24       103.414     -8.71113    0           
 12.26       103.414     -8.71113    0           
 12.28       103.414     -8.71113    0           
 12.3        103.414     -8.71113    0           
 12.32       103.414     -8.71113    0           
 12.34       103.414     -8.71113    0           
 12.36       103.414     -8.71113    0           
 12.38       103.414     -8.71113    0           
 12.4        103.414     -8.71113    0           
 12.42       103.414     -8.71113    0           
 12.44       103.414     -8.71113    0           
 12.46       103.414     -8.71113    0           
 12.48       103.414     -8.71113    0           
 12.5        103.414     -8.71113    0           
 12.52       103.414     -8.71113    0           
 12.54       103.414     -8.71113    0           
 12.56       103.414     -8.71113    0           
 12.58       103.414     -8.71113    0           
 12.6        103.414     -8.71113    0           
 12.62       103.414     -8.71113    0           
 12.64       103.414     -8.71113    0           
 12.66       103.414     -8.71113    0           
 12.68       103.414     -8.71113    0           
 12.7        103.414     -8.71113    0           
 12.72       103.414     -8.71113    0           
 12.74       103.414     -8.71113    0           
 12.76       103.414     -8.71113    0           
 12.78       103.414     -8.71113    0           
 12.8        103.414     -8.71113    0           
 12.82       103.414     -8.71113    0           
 12.84       103.414     -8.71113    0           
 12.86       103.414     -8.71113    0           
 12.88       103.414     -8.71113    0           
 12.9        103.414     -8.71113    0           
 12.92       103.414     -8.71113    0           
 12.94       103.414     -8.71113    0           
 12.96       103.414     -8.71113    0           
 12.98       103.414     -8.71113    0           
 13          103.414     -8.71113    0           
 13.02       103.414     -8.71113    0           
 13.04       103.414     -8.71113    0           
 13.06       103.414     -8.71113    0           
 13.08       103.414     -8.71113    0           
 13.1        103.414     -8.71113    0           
 13.12       103.414     -8.71113    0           
 13.14       103.414     -8.71113    0           
 13.16       103.414     -8.71113    0           
 13.18       103.414     -8.71113    0           
 13.2        103.414     -8.71113    0           
 13.22       103.414     -8.71113    0           
 13.24       103.414     -8.71113    0           
 13.26       103.414     -8.71113    0           
 13.28       103.414     -8.71113    0           
 13.3        103.414     -8.71113    0           
 13.32       103.414     -8.71113    0           
 13.34       103.414     -8.71113    0           
 13.36       103.414     -8.71113    0           
 13.38       103.414     -8.71113    0           
 13.4        103.414     -8.71113    0           
 13.42       103.414     -8.71113    0           
 13.44       103.414     -8.71113    0           
 13.46       103.414     -8.71113    0           
 13.48       103.414     -8.71113    0           
 13.5        103.414     -8.71113    0           
 13.52       103.414     -8.71113    0           
 13.54       103.414     -8.71113    0           
 13.56       103.414     -8.71113    0           
 13.58       103.414     -8.71113    0           
 13.6        103.414     -8.71113    0           
 13.62       103.414     -8.71113    0           
 13.64       103.414     -8.71113    0           
 13.66       103.414     -8.71113    0           
 13.68       103.414     -8.71113    0           
 13.7        103.414     -8.71113    0           
 13.72       103.414     -8.71113    0           
 13.74       103.414     -8.71113    0           
 13.76       103.414     -8.71113    0           
 13.78       103.414     -8.71113    0           
 13.8        103.414     -8.71113    0           
 13.82       103.414     -8.71113    0           
 13.84       103.414     -8.71113    0           
 13.86       103.414     -8.71113    0           
 13.88       103.414     -8.71113    0           
 13.9        103.414     -8.71113    0           
 13.92       103.414     -8.71113    0           
 13.94       103.414     -8.71113    0           
 13.96       103.414     -8.71113    0           
 13.98       103.414     -8.71113    0           
 14          103.414     -8.71113    0           
 14.02       103.414     -8.71113    0           
 14.04       103.414     -8.71113    0           
 14.06       103.414     -8.71113    0           
 14.08       103.414     -8.71113    0           
 14.1        103.414     -8.71113    0           
 14.12       103.414     -8.71113    0           
 14.14       103.414     -8.71113    0           
 14.16       103.414     -8.71113    0           
 14.18       103.414     -8.71113    0           
 14.2        103.414     -8.71113    0           
 14.22       103.414     -8.71113    0           
 14.24       103.414     -8.71113    0           
 14.26       103.414     -8.71113    0           
 14.28       103.414     -8.71113    0           
 14.3        103.414     -8.71113    0           
 14.32       103.414     -8.71113    0           
 14.34       103.414     -8.71113    0           
 14.36       103.414     -8.71113    0           
 14.38       103.414     -8.71113    0           
 14.4        103.414     -8.71113    0           
 14.42       103.414     -8.71113    0           
 14.44       103.414     -8.71113    0           
 14.46       103.414     -8.71113    0           
 14.48       103.414     -8.71113    0           
 14.5        103.414     -8.71113    0           
 14.52       103.414     -8.71113    0           
 14.54       103.414     -8.71113    0           
 14.56       103.414     -8.71113    0           
 14.58       103.414     -8.71113    0           
 14.6        103.414     -8.71113    0           
 14.62       103.414     -8.71113    0           
 14.64       103.414     -8.71113    0           
 14.66       103.414     -8.71113    0           
 14.68       103.414     -8.71113    0           
 14.7        103.414     -8.71113    0           
 14.72       103.414     -8.71113    0           
 14.74       103.414     -8.71113    0           
 14.76       103.414     -8.71113    0           
 14.78       103.414     -8.71113    0           
 14.8        103.414     -8.71113    0           
 14.82       103.414     -8.71113    0           
 14.84       103.414     -8.71113    0           
 14.86       103.414     -8.71113    0           
 14.88       103.414     -8.71113    0           
 14.9        103.414     -8.71113    0           
 14.92       103.414     -8.71113    0           
 14.94       103.414     -8.71113    0           
 14.96       103.414     -8.71113    0           
 14.98       103.414     -8.71113    0           
